tipoOiv_v2,fechaConcertacion,grano,fechaEntregaHasta,PrecioUSD_fecha_concertacion,PrecioUSD_fecha_entrega_hasta
Precio Hecho,2025-05-13,Soja,2025-06-30,270.1,266.39
Precio a Fijar,2025-05-13,Soja,2025-05-23,274.39,267.86
Precio a Fijar,2025-05-13,Soja,2025-05-23,274.39,271.28
Precio a Fijar,2025-05-13,Soja,2025-05-23,270.1,267.86
Precio a Fijar,2025-05-13,Soja,2025-05-23,270.1,271.28
Precio a Fijar,2025-05-13,Soja,2025-06-12,274.39,272.91
Precio a Fijar,2025-05-13,Soja,2025-06-12,274.39,273.25
Precio a Fijar,2025-05-13,Soja,2025-06-12,270.1,272.91
Precio a Fijar,2025-05-13,Soja,2025-06-12,270.1,273.25
Precio a Fijar,2025-05-13,Soja,2025-06-12,274.39,272.91
Precio a Fijar,2025-05-13,Soja,2025-06-12,274.39,273.25
Precio a Fijar,2025-05-13,Soja,2025-06-12,270.1,272.91
Precio a Fijar,2025-05-13,Soja,2025-06-12,270.1,273.25
Precio a Fijar,2025-05-13,Soja,2025-06-12,274.39,272.91
Precio a Fijar,2025-05-13,Soja,2025-06-12,274.39,273.25
Precio a Fijar,2025-05-13,Soja,2025-06-12,270.1,272.91
Precio a Fijar,2025-05-13,Soja,2025-06-12,270.1,273.25
Precio a Fijar,2025-05-13,Soja,2025-06-12,274.39,272.91
Precio a Fijar,2025-05-13,Soja,2025-06-12,274.39,273.25
Precio a Fijar,2025-05-13,Soja,2025-06-12,270.1,272.91
Precio a Fijar,2025-05-13,Soja,2025-06-12,270.1,273.25
Precio a Fijar,2025-05-13,Soja,2025-06-12,274.39,272.91
Precio a Fijar,2025-05-13,Soja,2025-06-12,274.39,273.25
Precio a Fijar,2025-05-13,Soja,2025-06-12,270.1,272.91
Precio a Fijar,2025-05-13,Soja,2025-06-12,270.1,273.25
Precio Hecho,2025-05-13,Trigo,2025-05-13,195.47,195.47
Precio a Fijar,2025-05-13,Soja,2025-06-12,274.39,272.91
Precio a Fijar,2025-05-13,Soja,2025-06-12,274.39,273.25
Precio a Fijar,2025-05-13,Soja,2025-06-12,270.1,272.91
Precio a Fijar,2025-05-13,Soja,2025-06-12,270.1,273.25
Precio Hecho,2025-05-13,Trigo,2025-05-13,195.47,195.47
Precio Hecho,2025-05-13,Trigo,2025-05-13,195.47,195.47
Precio Hecho,2025-05-13,Trigo,2025-05-13,195.47,195.47
Precio a Fijar,2025-05-13,Soja,2025-05-13,274.39,274.39
Precio a Fijar,2025-05-13,Soja,2025-05-13,274.39,270.1
Precio a Fijar,2025-05-13,Soja,2025-05-13,270.1,274.39
Precio a Fijar,2025-05-13,Soja,2025-05-13,270.1,270.1
Precio Hecho,2025-05-13,Trigo,2025-05-20,195.47,198.42
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,270.1
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,270.1
Precio Hecho,2025-05-13,Soja,2025-06-13,274.39,276.65
Precio Hecho,2025-05-13,Soja,2025-06-13,270.1,276.65
Precio Hecho,2025-05-12,Soja,2025-05-12,276.78,276.78
Precio Hecho,2025-05-12,Soja,2025-05-12,276.78,273.85
Precio Hecho,2025-05-12,Soja,2025-05-12,273.85,276.78
Precio Hecho,2025-05-12,Soja,2025-05-12,273.85,273.85
Precio Hecho,2025-05-13,Maiz,2025-06-13,179.6,173.67
Precio Hecho,2025-05-13,Maiz,2025-06-13,179.6,173.86
Precio Hecho,2025-05-13,Maiz,2025-06-13,183.03,173.67
Precio Hecho,2025-05-13,Maiz,2025-06-13,183.03,173.86
Precio Hecho,2025-05-13,Soja,2025-05-23,274.39,267.86
Precio Hecho,2025-05-13,Soja,2025-05-23,274.39,271.28
Precio Hecho,2025-05-13,Soja,2025-05-23,270.1,267.86
Precio Hecho,2025-05-13,Soja,2025-05-23,270.1,271.28
Precio Hecho,2025-05-12,Soja,2025-05-22,276.78,273.01
Precio Hecho,2025-05-12,Soja,2025-05-22,276.78,276.53
Precio Hecho,2025-05-12,Soja,2025-05-22,273.85,273.01
Precio Hecho,2025-05-12,Soja,2025-05-22,273.85,276.53
Precio a Fijar,2025-05-13,Soja,2025-05-13,274.39,274.39
Precio a Fijar,2025-05-13,Soja,2025-05-13,274.39,270.1
Precio a Fijar,2025-05-13,Soja,2025-05-13,270.1,274.39
Precio a Fijar,2025-05-13,Soja,2025-05-13,270.1,270.1
Precio Hecho,2025-05-13,Maiz,2025-06-13,179.6,173.67
Precio Hecho,2025-05-13,Maiz,2025-06-13,179.6,173.86
Precio Hecho,2025-05-13,Maiz,2025-06-13,183.03,173.67
Precio Hecho,2025-05-13,Maiz,2025-06-13,183.03,173.86
Precio a Fijar,2025-05-13,Soja,2025-06-13,274.39,276.65
Precio a Fijar,2025-05-13,Soja,2025-06-13,270.1,276.65
Precio a Fijar,2025-05-13,Soja,2025-05-13,274.39,274.39
Precio a Fijar,2025-05-13,Soja,2025-05-13,274.39,270.1
Precio a Fijar,2025-05-13,Soja,2025-05-13,270.1,274.39
Precio a Fijar,2025-05-13,Soja,2025-05-13,270.1,270.1
Precio Hecho,2025-05-13,Soja,2025-06-30,274.39,272.95
Precio Hecho,2025-05-13,Soja,2025-06-30,274.39,266.39
Precio Hecho,2025-05-13,Soja,2025-06-30,270.1,272.95
Precio Hecho,2025-05-13,Soja,2025-06-30,270.1,266.39
Precio a Fijar,2025-05-13,Soja,2025-05-13,274.39,274.39
Precio a Fijar,2025-05-13,Soja,2025-05-13,274.39,270.1
Precio a Fijar,2025-05-13,Soja,2025-05-13,270.1,274.39
Precio a Fijar,2025-05-13,Soja,2025-05-13,270.1,270.1
Precio Hecho,2025-05-13,Trigo,2025-05-13,195.47,195.47
Precio Hecho,2025-05-13,Trigo,2025-06-13,195.47,198.48
Precio Hecho,2025-05-13,Trigo,2025-06-13,195.47,196.7
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,270.1
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,270.1
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,270.1
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,270.1
Precio Hecho,2025-05-13,Trigo,2025-05-13,195.47,195.47
Precio Hecho,2025-05-13,Maiz,2025-05-13,179.6,179.6
Precio Hecho,2025-05-13,Maiz,2025-05-13,179.6,183.03
Precio Hecho,2025-05-13,Maiz,2025-05-13,183.03,179.6
Precio Hecho,2025-05-13,Maiz,2025-05-13,183.03,183.03
Precio Hecho,2025-05-13,Maiz,2025-05-13,179.6,179.6
Precio Hecho,2025-05-13,Maiz,2025-05-13,179.6,183.03
Precio Hecho,2025-05-13,Maiz,2025-05-13,183.03,179.6
Precio Hecho,2025-05-13,Maiz,2025-05-13,183.03,183.03
Precio Hecho,2025-05-13,Maiz,2025-05-13,179.6,179.6
Precio Hecho,2025-05-13,Maiz,2025-05-13,179.6,183.03
Precio Hecho,2025-05-13,Maiz,2025-05-13,183.03,179.6
Precio Hecho,2025-05-13,Maiz,2025-05-13,183.03,183.03
Precio Hecho,2025-05-13,Trigo,2025-06-12,195.47,198.48
Precio Hecho,2025-05-13,Trigo,2025-06-12,195.47,204.22
Precio Hecho,2025-05-13,Trigo,2025-06-12,195.47,191.53
Precio Hecho,2025-05-13,Trigo,2025-06-12,195.47,196.5
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,270.1
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,270.1
Precio Hecho,2025-05-13,Maiz,2025-05-13,179.6,179.6
Precio Hecho,2025-05-13,Maiz,2025-05-13,179.6,183.03
Precio Hecho,2025-05-13,Maiz,2025-05-13,183.03,179.6
Precio Hecho,2025-05-13,Maiz,2025-05-13,183.03,183.03
Precio Hecho,2025-05-13,Maiz,2025-05-13,179.6,179.6
Precio Hecho,2025-05-13,Maiz,2025-05-13,179.6,183.03
Precio Hecho,2025-05-13,Maiz,2025-05-13,183.03,179.6
Precio Hecho,2025-05-13,Maiz,2025-05-13,183.03,183.03
Precio a Fijar,2025-05-12,Soja,2025-05-16,276.78,267.87
Precio a Fijar,2025-05-12,Soja,2025-05-16,276.78,272.77
Precio a Fijar,2025-05-12,Soja,2025-05-16,273.85,267.87
Precio a Fijar,2025-05-12,Soja,2025-05-16,273.85,272.77
Precio Hecho,2025-05-13,Maiz,2025-05-13,179.6,179.6
Precio Hecho,2025-05-13,Maiz,2025-05-13,179.6,183.03
Precio Hecho,2025-05-13,Maiz,2025-05-13,183.03,179.6
Precio Hecho,2025-05-13,Maiz,2025-05-13,183.03,183.03
Precio a Fijar,2025-05-12,Soja,2025-05-16,276.78,267.87
Precio a Fijar,2025-05-12,Soja,2025-05-16,276.78,272.77
Precio a Fijar,2025-05-12,Soja,2025-05-16,273.85,267.87
Precio a Fijar,2025-05-12,Soja,2025-05-16,273.85,272.77
Precio Hecho,2025-05-13,Maiz,2025-05-13,179.6,179.6
Precio Hecho,2025-05-13,Maiz,2025-05-13,179.6,183.03
Precio Hecho,2025-05-13,Maiz,2025-05-13,183.03,179.6
Precio Hecho,2025-05-13,Maiz,2025-05-13,183.03,183.03
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,270.1
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,270.1
Precio a Fijar,2025-05-13,Soja,2025-06-13,274.39,276.65
Precio a Fijar,2025-05-13,Soja,2025-06-13,270.1,276.65
Precio a Fijar,2025-05-13,Maiz,2025-05-28,179.6,181.03
Precio a Fijar,2025-05-13,Maiz,2025-05-28,183.03,181.03
Precio a Fijar,2025-05-13,Soja,2025-06-30,274.39,272.95
Precio a Fijar,2025-05-13,Soja,2025-06-30,274.39,266.39
Precio a Fijar,2025-05-13,Soja,2025-06-30,270.1,272.95
Precio a Fijar,2025-05-13,Soja,2025-06-30,270.1,266.39
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,270.1
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,270.1
Precio Hecho,2025-05-13,Maiz,2025-05-13,179.6,179.6
Precio Hecho,2025-05-13,Maiz,2025-05-13,179.6,183.03
Precio Hecho,2025-05-13,Maiz,2025-05-13,183.03,179.6
Precio Hecho,2025-05-13,Maiz,2025-05-13,183.03,183.03
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,270.1
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,270.1
Precio Hecho,2025-05-13,Maiz,2025-05-13,179.6,179.6
Precio Hecho,2025-05-13,Maiz,2025-05-13,179.6,183.03
Precio Hecho,2025-05-13,Maiz,2025-05-13,183.03,179.6
Precio Hecho,2025-05-13,Maiz,2025-05-13,183.03,183.03
Precio Hecho,2025-05-13,Trigo,2025-05-13,195.47,195.47
Precio Hecho,2025-05-13,Maiz,2025-05-13,179.6,179.6
Precio Hecho,2025-05-13,Maiz,2025-05-13,179.6,183.03
Precio Hecho,2025-05-13,Maiz,2025-05-13,183.03,179.6
Precio Hecho,2025-05-13,Maiz,2025-05-13,183.03,183.03
Precio Hecho,2025-05-12,Soja,2025-05-12,276.78,276.78
Precio Hecho,2025-05-12,Soja,2025-05-12,276.78,273.85
Precio Hecho,2025-05-12,Soja,2025-05-12,273.85,276.78
Precio Hecho,2025-05-12,Soja,2025-05-12,273.85,273.85
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,270.1
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,270.1
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,270.1
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,270.1
Precio Hecho,2025-05-09,Soja,2025-05-09,272.82,272.82
Precio Hecho,2025-05-09,Soja,2025-05-09,272.82,272.89
Precio Hecho,2025-05-09,Soja,2025-05-09,272.89,272.82
Precio Hecho,2025-05-09,Soja,2025-05-09,272.89,272.89
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,270.1
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,270.1
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,270.1
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,270.1
Precio Hecho,2025-05-12,Soja,2025-05-12,276.78,276.78
Precio Hecho,2025-05-12,Soja,2025-05-12,276.78,273.85
Precio Hecho,2025-05-12,Soja,2025-05-12,273.85,276.78
Precio Hecho,2025-05-12,Soja,2025-05-12,273.85,273.85
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,270.1
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,270.1
Precio Hecho,2025-05-12,Soja,2025-05-12,276.78,276.78
Precio Hecho,2025-05-12,Soja,2025-05-12,276.78,273.85
Precio Hecho,2025-05-12,Soja,2025-05-12,273.85,276.78
Precio Hecho,2025-05-12,Soja,2025-05-12,273.85,273.85
Precio Hecho,2025-05-09,Soja,2025-05-09,272.82,272.82
Precio Hecho,2025-05-09,Soja,2025-05-09,272.82,272.89
Precio Hecho,2025-05-09,Soja,2025-05-09,272.89,272.82
Precio Hecho,2025-05-09,Soja,2025-05-09,272.89,272.89
Precio Hecho,2025-05-12,Trigo,2025-05-12,195.43,195.43
Precio Hecho,2025-05-12,Trigo,2025-05-12,195.43,199.65
Precio Hecho,2025-05-12,Trigo,2025-05-12,195.43,196.47
Precio Hecho,2025-05-12,Trigo,2025-05-12,199.65,195.43
Precio Hecho,2025-05-12,Trigo,2025-05-12,199.65,199.65
Precio Hecho,2025-05-12,Trigo,2025-05-12,199.65,196.47
Precio Hecho,2025-05-12,Trigo,2025-05-12,196.47,195.43
Precio Hecho,2025-05-12,Trigo,2025-05-12,196.47,199.65
Precio Hecho,2025-05-12,Trigo,2025-05-12,196.47,196.47
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,270.1
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,270.1
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,270.1
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,270.1
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,270.1
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,270.1
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,270.1
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,270.1
Precio Hecho,2025-05-13,Trigo,2025-05-13,195.47,195.47
Precio Hecho,2025-05-13,Maiz,2025-05-13,179.6,179.6
Precio Hecho,2025-05-13,Maiz,2025-05-13,179.6,183.03
Precio Hecho,2025-05-13,Maiz,2025-05-13,183.03,179.6
Precio Hecho,2025-05-13,Maiz,2025-05-13,183.03,183.03
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,270.1
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,270.1
Precio Hecho,2025-05-13,Maiz,2025-05-13,179.6,179.6
Precio Hecho,2025-05-13,Maiz,2025-05-13,179.6,183.03
Precio Hecho,2025-05-13,Maiz,2025-05-13,183.03,179.6
Precio Hecho,2025-05-13,Maiz,2025-05-13,183.03,183.03
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,270.1
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,270.1
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,270.1
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,270.1
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,270.1
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,270.1
Precio Hecho,2025-05-13,Soja,2025-06-13,274.39,276.65
Precio Hecho,2025-05-13,Soja,2025-06-13,270.1,276.65
Precio a Fijar,2025-05-13,Soja,2025-06-12,274.39,272.91
Precio a Fijar,2025-05-13,Soja,2025-06-12,274.39,273.25
Precio a Fijar,2025-05-13,Soja,2025-06-12,270.1,272.91
Precio a Fijar,2025-05-13,Soja,2025-06-12,270.1,273.25
Precio a Fijar,2025-05-13,Soja,2025-06-12,274.39,272.91
Precio a Fijar,2025-05-13,Soja,2025-06-12,274.39,273.25
Precio a Fijar,2025-05-13,Soja,2025-06-12,270.1,272.91
Precio a Fijar,2025-05-13,Soja,2025-06-12,270.1,273.25
Precio a Fijar,2025-05-13,Soja,2025-06-12,274.39,272.91
Precio a Fijar,2025-05-13,Soja,2025-06-12,274.39,273.25
Precio a Fijar,2025-05-13,Soja,2025-06-12,270.1,272.91
Precio a Fijar,2025-05-13,Soja,2025-06-12,270.1,273.25
Precio a Fijar,2025-05-13,Soja,2025-06-12,274.39,272.91
Precio a Fijar,2025-05-13,Soja,2025-06-12,274.39,273.25
Precio a Fijar,2025-05-13,Soja,2025-06-12,270.1,272.91
Precio a Fijar,2025-05-13,Soja,2025-06-12,270.1,273.25
Precio a Fijar,2025-05-13,Soja,2025-06-12,274.39,272.91
Precio a Fijar,2025-05-13,Soja,2025-06-12,274.39,273.25
Precio a Fijar,2025-05-13,Soja,2025-06-12,270.1,272.91
Precio a Fijar,2025-05-13,Soja,2025-06-12,270.1,273.25
Precio a Fijar,2025-05-13,Maiz,2025-06-12,179.6,173.67
Precio a Fijar,2025-05-13,Maiz,2025-06-12,179.6,168.71
Precio a Fijar,2025-05-13,Maiz,2025-06-12,179.6,173
Precio a Fijar,2025-05-13,Maiz,2025-06-12,183.03,173.67
Precio a Fijar,2025-05-13,Maiz,2025-06-12,183.03,168.71
Precio a Fijar,2025-05-13,Maiz,2025-06-12,183.03,173
Precio Hecho,2025-05-13,Girasol,2025-05-15,299.33,297.63
Precio Hecho,2025-05-13,Girasol,2025-05-15,299.33,337.31
Precio Hecho,2025-05-13,Trigo,2025-05-13,195.47,195.47
Precio a Fijar,2025-05-08,Soja,2025-05-08,267.82,267.82
Precio a Fijar,2025-05-08,Soja,2025-05-08,267.82,269.3
Precio a Fijar,2025-05-08,Soja,2025-05-08,269.3,267.82
Precio a Fijar,2025-05-08,Soja,2025-05-08,269.3,269.3
Precio a Fijar,2025-05-08,Soja,2025-05-08,267.82,267.82
Precio a Fijar,2025-05-08,Soja,2025-05-08,267.82,269.3
Precio a Fijar,2025-05-08,Soja,2025-05-08,269.3,267.82
Precio a Fijar,2025-05-08,Soja,2025-05-08,269.3,269.3
Precio a Fijar,2025-05-08,Soja,2025-05-08,267.82,267.82
Precio a Fijar,2025-05-08,Soja,2025-05-08,267.82,269.3
Precio a Fijar,2025-05-08,Soja,2025-05-08,269.3,267.82
Precio a Fijar,2025-05-08,Soja,2025-05-08,269.3,269.3
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,270.1
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,270.1
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,270.1
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,270.1
Precio a Fijar,2025-05-08,Soja,2025-05-08,267.82,267.82
Precio a Fijar,2025-05-08,Soja,2025-05-08,267.82,269.3
Precio a Fijar,2025-05-08,Soja,2025-05-08,269.3,267.82
Precio a Fijar,2025-05-08,Soja,2025-05-08,269.3,269.3
Precio a Fijar,2025-05-07,Soja,2025-06-30,266.85,272.95
Precio a Fijar,2025-05-07,Soja,2025-06-30,266.85,266.39
Precio a Fijar,2025-05-07,Soja,2025-06-30,269.57,272.95
Precio a Fijar,2025-05-07,Soja,2025-06-30,269.57,266.39
Precio a Fijar,2025-05-08,Soja,2025-05-08,267.82,267.82
Precio a Fijar,2025-05-08,Soja,2025-05-08,267.82,269.3
Precio a Fijar,2025-05-08,Soja,2025-05-08,269.3,267.82
Precio a Fijar,2025-05-08,Soja,2025-05-08,269.3,269.3
Precio a Fijar,2025-05-08,Soja,2025-05-08,267.82,267.82
Precio a Fijar,2025-05-08,Soja,2025-05-08,267.82,269.3
Precio a Fijar,2025-05-08,Soja,2025-05-08,269.3,267.82
Precio a Fijar,2025-05-08,Soja,2025-05-08,269.3,269.3
Precio a Fijar,2025-05-08,Soja,2025-05-08,267.82,267.82
Precio a Fijar,2025-05-08,Soja,2025-05-08,267.82,269.3
Precio a Fijar,2025-05-08,Soja,2025-05-08,269.3,267.82
Precio a Fijar,2025-05-08,Soja,2025-05-08,269.3,269.3
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,270.1
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,270.1
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,270.1
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,270.1
Precio a Fijar,2025-05-08,Soja,2025-05-08,267.82,267.82
Precio a Fijar,2025-05-08,Soja,2025-05-08,267.82,269.3
Precio a Fijar,2025-05-08,Soja,2025-05-08,269.3,267.82
Precio a Fijar,2025-05-08,Soja,2025-05-08,269.3,269.3
Precio Hecho,2025-05-13,Trigo,2025-05-13,195.47,195.47
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,270.1
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,270.1
Precio Hecho,2025-05-13,Trigo,2025-05-13,195.47,195.47
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,270.1
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,270.1
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,270.1
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,270.1
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,274.39,270.1
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,274.39
Precio Hecho,2025-05-13,Soja,2025-05-13,270.1,270.1
Precio Hecho,2025-05-13,Soja,2025-06-12,274.39,272.91
Precio Hecho,2025-05-13,Soja,2025-06-12,274.39,273.25
Precio Hecho,2025-05-13,Soja,2025-06-12,270.1,272.91
Precio Hecho,2025-05-13,Soja,2025-06-12,270.1,273.25
Precio Hecho,2025-05-13,Soja,2025-05-30,274.39,269.36
Precio Hecho,2025-05-13,Soja,2025-05-30,270.1,269.36
Precio Hecho,2025-05-13,Soja,2025-05-30,274.39,269.36
Precio Hecho,2025-05-13,Soja,2025-05-30,270.1,269.36
Precio Hecho,2025-05-13,Soja,2025-05-30,274.39,269.36
Precio Hecho,2025-05-13,Soja,2025-05-30,270.1,269.36
Precio Hecho,2025-05-13,Soja,2025-05-30,274.39,269.36
Precio Hecho,2025-05-13,Soja,2025-05-30,270.1,269.36
Precio Hecho,2025-05-13,Soja,2025-05-30,274.39,269.36
Precio Hecho,2025-05-13,Soja,2025-05-30,270.1,269.36
Precio Hecho,2025-05-13,Maiz,2025-06-13,179.6,173.67
Precio Hecho,2025-05-13,Maiz,2025-06-13,179.6,173.86
Precio Hecho,2025-05-13,Maiz,2025-06-13,183.03,173.67
Precio Hecho,2025-05-13,Maiz,2025-06-13,183.03,173.86
Precio Hecho,2025-05-12,Trigo,2025-05-27,195.43,197.66
Precio Hecho,2025-05-12,Trigo,2025-05-27,199.65,197.66
Precio Hecho,2025-05-12,Trigo,2025-05-27,196.47,197.66
Precio Hecho,2025-05-13,Trigo,2025-05-27,195.47,197.66
Precio a Fijar,2025-05-12,Soja,2025-05-13,276.78,274.39
Precio a Fijar,2025-05-12,Soja,2025-05-13,276.78,270.1
Precio a Fijar,2025-05-12,Soja,2025-05-13,273.85,274.39
Precio a Fijar,2025-05-12,Soja,2025-05-13,273.85,270.1
Precio Hecho,2025-05-12,Trigo,2025-06-19,195.43,200
Precio Hecho,2025-05-12,Trigo,2025-06-19,195.43,195.35
Precio Hecho,2025-05-12,Trigo,2025-06-19,195.43,195
Precio Hecho,2025-05-12,Trigo,2025-06-19,195.43,198.45
Precio Hecho,2025-05-12,Trigo,2025-06-19,199.65,200
Precio Hecho,2025-05-12,Trigo,2025-06-19,199.65,195.35
Precio Hecho,2025-05-12,Trigo,2025-06-19,199.65,195
Precio Hecho,2025-05-12,Trigo,2025-06-19,199.65,198.45
Precio Hecho,2025-05-12,Trigo,2025-06-19,196.47,200
Precio Hecho,2025-05-12,Trigo,2025-06-19,196.47,195.35
Precio Hecho,2025-05-12,Trigo,2025-06-19,196.47,195
